searge,name,side,desc
func_211124_b,renderSplitString,0,
func_211125_a,getCharWidth,0,
func_211126_b,drawString,0,
func_211131_a,createTexturedGlyph,0,
func_211132_a,getTextureLocation,0,
func_211136_dB,getMoistness,2,
func_211137_b,setMoistness,2,
func_211146_k,getLastTicked,2,
func_211148_a,sendPacket,2,
func_211149_aT,getTickTime,2,
func_211150_az,getServerTime,2,
func_211157_a,findNearestStructure,2,
func_211158_j_,isInsideTick,2,
func_211162_a,checkGlfwError,0,
func_211163_e,getColor,0,
func_211164_a,getFormatString,0,
func_211165_a,fromFormattingCode,0,
func_211166_f,isNormalStyle,0,
func_211177_b,milliTime,2,
func_211178_c,nanoTime,2,
func_211179_d,millisecondsSinceEpoch,2,
func_211182_a,forItemDamage,2,
func_211184_b,findGlyph,0,
func_211185_a,createTexturedGlyph,0,
func_211187_a,getGlyph,0,
func_211188_a,obfuscate,0,
func_211202_a,getWidth,0,
func_211203_b,getHeight,0,
func_211246_a,create,0,
func_211255_a,loadTexture,0,
func_211270_p,getTargetedEntity,2,
func_211311_a,rename,2,
func_211325_a,getEntityAndMount,2,
func_211331_a,fromJson,2,
func_211335_c,isUnbounded,2,
func_211337_a,fromReader,2,
func_211338_a,create,2,
func_211339_d,test,2,
func_211340_b,atLeast,2,
func_211341_a,fromReader,2,
func_211342_a,fromReader,2,
func_211343_a,square,2,
func_211344_a,fromJson,2,
func_211345_a,exactly,2,
func_211350_a,square,2,
func_211351_a,testSquared,2,
func_211352_a,create,2,
func_211353_a,fromReader,2,
func_211354_d,test,2,
func_211355_b,atLeast,2,
func_211356_a,fromJson,2,
func_211357_a,fromReader,2,
func_211365_a,checkIfEntityExists,2,
func_211366_a,entitySummon,2,
func_211368_a,getEntityId,2,
func_211371_a,intRange,2,Note: this class is missing several fields and methods due to them not being used; in particular FloatRange has no way of being created.
func_211372_a,getIntRange,2,
func_211375_a,propValToString,2,
func_211390_n,getPacketsSent,0,
func_211393_m,getPacketsReceived,0,
func_211400_a,writeString,2,
func_211401_a,mergeStyles,2,
func_211402_a,shouldSkipErrors,2,
func_211403_a,findNearestStructure,2,
func_211405_a,findNearest,2,
func_211431_a,updateEntity,2,
func_211434_a,updateBlockToBlockState,2,
func_211442_a,updateFallingBlock,2,
func_211500_ak,getFontResourceManager,0,
func_211503_n,canBeSilent,0,
func_211504_a,getFontRenderer,0,
func_211513_k,hasPermissionLevel,2,
func_211522_a,handleNBTQueryResponse,0,
func_211523_k,getNBTQueryManager,0,
func_211525_a,processNBTQueryBlockEntity,2,
func_211526_a,processNBTQueryEntity,2,
func_211527_b,setPlayerUuid,0,
func_211530_a,spawnFluidParticle,0,
func_211534_a,getPropertyString,0,
func_211540_a,forEachFace,2,
func_211541_a,forEachFaceOnAxis,2,
func_211542_b,contains,2,
func_211545_a,untrack,0,
func_211546_a,setHandler,0,
func_211547_a,queryTileEntity,0,
func_211548_a,handleResponse,0,
func_211549_a,queryEntity,0,
func_211556_a,copyHoveredObject,0,
func_211557_a,setEntityClipboardString,0,
func_211558_a,setBlockClipboardString,0,
func_211565_f,getJvmFlags,2,
func_211568_a,setGlyphProviders,0,
func_211570_a,setGlyphProviders,0,
func_211571_a,deleteTextures,0,
func_211573_a,uploadGlyph,0,
func_211578_g,getOversample,0,
func_211579_f,isColored,0,
func_211623_c,getTextureFor,0,
func_211624_a,deserialize,0,
func_211629_a,deserialize,0,
func_211632_a,getCharacterWidth,0,
func_211633_a,deserialize,0,
func_211637_a,getFactory,0,
func_211638_a,byName,0,
func_211645_i,hasAlpha,0,
func_211646_b,fromChannelCount,0,
func_211647_v,getOffsetAlphaBits,0,
func_211648_n,getOffsetAlpha,0,
func_211650_d,getGlFormat,0,
func_211651_a,getPixelSize,0,
func_211653_r,hasLuminanceOrAlpha,0,
func_211654_w,isSerializable,0,
func_211656_b,setGlPackAlignment,0,
func_211658_c,setGlUnpackAlignment,0,
func_211672_a,getGlFormat,0,
func_211675_e,getPixelLuminanceOrAlpha,0,
func_211676_a,renderGlyph,0,Renders given glyph into this image
func_211677_a,read,0,
func_211678_c,getFormat,0,
func_211679_a,read,0,
func_211699_a,getFacingFromAxisDirection,2,
func_211707_c,getScoreHolder,2,"Gets one or more score holders, using the server's complete list of objectives."
func_211708_a,applyTextStyle,2,
func_211709_a,applyTextStyles,2,
func_211710_a,applyTextStyle,2,
func_211712_c,getTag,0,
func_211713_b,getTransactionId,0,
func_211716_b,getTransactionId,2,
func_211717_c,getPosition,2,
func_211720_c,getEntityId,2,
func_211721_b,getTransactionId,2,
func_211726_q,getMansionSeparation,2,
func_211727_m,getOceanRuinSeparation,2,
func_211728_o,getEndCitySeparation,2,
func_211729_b,getVillageSeparation,2,
func_211730_k,getShipwreckSeparation,2,
func_211731_i,getBiomeFeatureSeparation,2,
func_211744_a,getStartPositionForPosition,2,
func_211745_b,getBiomeFeatureSeparation,2,
func_211749_a,setDisplayName,2,
func_211758_g,isSameAs,2,
func_211761_a,isBlocked,2,
func_211821_e,getForceUnicodeFont,0,
func_211833_a,getPermissionLevel,2,
func_211834_a,spawnParticle,0,
func_211835_a,spawnParticle,0,
func_211838_a,getId,2,
func_211839_a,byId,2,
func_211847_a,enableCache,0,
func_211850_a,getMetaFileLocation,0,
func_211851_b,toLegacyLocation,0,
func_211858_a,getRenderType,2,
func_211888_a,getName,2,
func_211889_b,getSerialization,2,
func_211907_a,getDistance,2,
func_211910_a,setRenderType,2,
func_211915_a,createRenderTypeArgument,2,
func_211916_a,addTeam,2,
func_211917_a,addTeam,2,
func_211920_a,setDisplayName,2,
func_211926_a,fixTag,2,
func_211929_b,removeIglooPieces,2,
func_211930_c,isIglooPiece,2,
func_212107_bY,getSubmergedHeight,2,
func_212169_c,countMatchingBlocks,2,
func_212173_b,checkBlockCountUnless,2,
func_212175_a,checkBlockCountIf,2,
func_212178_a,buildIfBlocks,2,
func_212189_g,isSameOrEmpty,2,
func_212204_b,setForceWorldUpgrade,2,
func_212207_i,getTotalProgress,0,
func_212208_k,getConverted,2,
func_212209_l,getSkipped,2,
func_212211_j,getTotalChunks,2,
func_212215_m,getStatusText,2,
func_212216_o,optimize,2,
func_212217_a,cancel,2,
func_212218_b,isFinished,2,
func_212238_t,getCanSwim,2,
func_212239_d,setCanSwim,2,
func_212242_b,setGeneratorOptions,2,
func_212244_a,write,2,
func_212245_a,place,2,
func_212247_j,getFluidsToBeTicked,2,
func_212248_a,getGlyphInfo,0,
func_212250_a,load,2,
func_212302_c,getVisibleMountHealthRows,0,
func_212303_b,renderVignette,0,
func_212304_m,getRenderViewPlayer,0,
func_212305_n,getMountEntity,0,
func_212306_a,getRenderMountHealth,0,
func_212307_a,updateVignetteBrightness,0,
func_212321_a,changeDimension,2,
func_212360_k,getShooter,2,
func_212361_a,setShooter,2,
func_212363_d,getFacing,2,
func_212364_a,getRenderText,0,
func_212365_a,setText,2,
func_212366_a,getText,0,
func_212370_w,getWorlds,2,
func_212379_aT,isAheadOfTime,2,
func_212397_a,generateCache,0,"generates a RenderChunkCache, but returns null if the chunk is empty (contains only air)"
func_212398_a,getIndex,0,
func_212399_a,getTileEntity,0,
func_212422_f,clampCursorPosition,0,
func_212430_a,getAllowedOffset,2,
func_212431_a,getAllowedOffset,2,
func_212433_a,rayTrace,2,
func_212434_a,project,2,"""Projects"" this shape onto the given side. For each box in the shape, if it does not touch the given side, it is eliminated. Otherwise, the box is extended in the given axis to cover the entire range [0, 1]."
func_212437_a,getAllowedOffset,2,
func_212438_a,getChunks,2,
func_212441_a,removeItemFrame,2,
func_212443_g,identityHashStrategy,2,
func_212455_c,getGlyphInfo,0,
func_212478_a,getIndex,0,
func_212543_a,getProgress,0,
func_212546_e,getName,2,
func_212557_b_,isInWater,2,
func_212558_a,updateIfDry,2,
func_212566_x,causesSolidify,2,
func_212567_a,maxSignal,2,
func_212568_b,updatePower,2,
func_212570_a,canTrample,2,
func_212578_a,getX,2,
func_212579_b,getZ,2,
func_212592_a,getDimensionArgument,2,
func_212595_a,getDimension,2,
func_212603_a,columnPos,2,
func_212607_c,containsKey,0,
func_212609_b,getDefaultKey,2,
func_212636_a,getStringTruncated,2,
func_212638_h,deepCopy,2,
func_212639_b,copyWithoutSiblings,2,
func_212640_c,stream,2,
func_212642_e,getDimension,0,
func_212643_b,getDimension,0,
func_212644_d,getHand,2,
func_212647_e,getSize,2,
func_212648_d,getMaxZ,2,
func_212649_f,getResizeSpeed,0,
func_212650_h,getTargetSize,2,
func_212651_l,tick,2,
func_212652_j,onSizeChanged,2,
func_212653_k,onCenterChanged,2,
func_212654_b,getMaxX,2,
func_212655_i,getStatus,0,
func_212656_c,getMinZ,2,
func_212657_g,getTimeUntilTarget,2,
func_212658_a,getMinX,2,
func_212665_m,updateBox,2,
func_212673_r,tick,2,
func_212676_a,register,2,
func_212677_a,register,2,
func_212678_a,getKey,2,
func_212679_a,getDirectory,2,
func_212681_b,getAll,2,
func_212683_a,getBlock,2,
func_212685_h,incrementRefCount,2,
func_212686_i,getMaxRefCount,2,
func_212687_g,isRefCountBelowMax,2,
func_212712_a,register,2,
func_212713_a,doQuery,2,
func_212719_a,doAddOrRemove,2,
func_212721_a,doList,2,
func_212722_b,removeAll,2,
func_212743_a,fromJson,2,
func_212744_a,fromJson,2,
func_212745_a,fromJson,2,
func_212746_a,fromJson,2,
func_212751_a,doesSideHaveHoles,2,
func_212761_a,createStream,2,
func_212764_b,getPos,2,
func_212765_a,read,2,
func_212768_c,getRotation,2,
func_212769_d,getEntityId,2,
func_212770_a,write,2,
func_212775_b,save,2,
func_212802_dB,hasGroupLeader,2,
func_212805_dG,moveToGroupLeader,2,
func_212806_dI,decreaseGroupSize,2,
func_212807_dH,increaseGroupSize,2,
func_212808_dC,leaveGroup,2,
func_212809_dF,inRangeOfGroupLeader,2,
func_212811_dD,canGroupGrow,2,
func_212812_dE,isGroupLeader,2,
func_212815_a,setDeferredTileEntity,2,"Sets up or deserializes a {@link TileEntity} at the desired location from the given compound. If the compound's TileEntity id is {@code ""DUMMY""}, the TileEntity may be created by the {@link ITileProvider} instance if the {@link Block} at the given position is in fact a provider. Otherwise, the TileEntity is deserialized at the given position."
func_212826_d_,doCast,2,
func_212827_a_,poll,2,
func_212828_a_,enqueue,2,
func_212830_a_,serialize,2,
func_212831_a_,startExecuting,2,
func_212832_a_,shouldExecute,2,
func_212833_d_,updateTask,2,
func_212834_g_,shouldContinueExecuting,2,
func_212835_f_,resetTask,2,
func_212840_b_,acceptCondition,2,
func_212841_b_,acceptFunction,2,
func_212843_a_,setLivingAnimations,0,
func_212846_b_,read,2,
func_212847_a_,write,2,
func_212848_a_,getPositions,2,
func_212849_a_,getChunk,2,
func_212850_a_,isAggressive,0,
func_212852_a_,getPositions,2,
func_212853_a_,apply,0,
func_212854_a_,prepare,0,"Performs any reloading that can be done off-thread, such as file IO"
func_212858_b_,copy,2,
func_212859_a_,makeArea,2,
func_212860_a_,makeArea,2,
func_212861_a_,makeArea,2,
func_212862_c_,cast,2,
func_212863_j_,getLightManager,2,
func_212864_k_,getWorld,2,
func_212865_b_,deserialize,2,
func_212866_a_,getChunk,2,
func_212868_a_,shouldCarve,2,
func_212869_a_,run,2,
func_212870_b_,deserialize,2,
func_212871_a_,enqueue,2,
func_212872_a_,update,2,
func_212873_a_,getContainer,0,
func_212874_c_,canRun,2,
func_212875_d_,wrapTask,2,
func_212909_a,renderTextBackground,0,
func_212910_m,reset,0,
func_212913_a,isTargetNamedMenuProvider,0,
func_212915_c,getLineBrightness,0,
func_212916_i,getChunk,0,
func_212919_h,getServerChunk,0,
func_212921_a,resetChunk,0,
func_212922_g,getWorld,0,
func_212927_b,mouseMoved,0,
func_212928_a,setFocusedDefault,0,
func_212930_a,getEventListenerForPos,0,Returns the first event listener that intersects with the mouse coordinates.
func_212942_a,isChecked,0,
func_212950_m,delete,0,
func_212951_d,onTextChanged,0,
func_212952_l,setX,0,
func_212953_l,isEnabled,0,
func_212954_a,setResponder,0,
func_212955_f,canWrite,0,
func_212969_a,isPauseScreen,0,
func_212970_a,loadLogoTexture,0,
func_213022_a,confirmCallback,0,
func_213038_a,drawProgress,0,
func_213050_a,accept,0,Called when a button is pressed on the confirmation screen. Implements the functional interface BooleanConsumer.\n \n@param value The value the button returns.
func_213087_a,deleteDemoWorld,0,
func_213097_a,loadAsync,0,
func_213131_a,clearObj,2,
func_213140_a,inline,2,
func_213142_bd,getName,2,
func_213143_f,reschedule,2,
func_213144_a,create,2,
func_213145_a,driveWhile,2,
func_213146_a,setActive,2,
func_213148_e,driveOne,2,
func_213149_c,shouldSchedule,2,
func_213150_d,isActive,2,
func_213151_b,clearActive,2,
func_213159_be,dropTasks,0,
func_213160_bf,drainTasks,2,
func_213161_c,driveUntil,2,Drive the executor until the given BooleanSupplier returns true
func_213162_bc,isOnExecutionThread,2,
func_213164_aw,shouldDeferTasks,2,
func_213165_a,deferTask,2,
func_213166_h,run,2,
func_213167_f,runImmediately,2,
func_213168_p,driveOne,2,
func_213169_a,supplyAsync,0,
func_213170_ax,getExecutionThread,0,
func_213175_b,createExecutionThread,0,
func_213176_a,restart,0,
func_213178_c,run,0,
func_213182_bg,isTaskRunning,2,
func_213185_aS,getProfiler,2,
func_213186_a,loadInitialChunks,2,Loads the spawn chunks and any forced chunks
func_213188_a,applyDebugWorldInfo,2,
func_213189_a,sendDifficultyToPlayer,2,
func_213194_a,loadWorlds,2,
func_213197_c,setEraseCache,2,
func_213199_b,isServerOwner,2,
func_213201_w,isThreadAlive,0,
func_213202_o,runScheduledTasks,2,Runs all pending tasks and waits for more tasks until serverTime is reached.
func_213205_aW,driveOneInternal,2,
func_213207_aT,getBackgroundExecutor,2,
func_213208_c,setServerId,2,
func_213209_d,setDifficultyLocked,2,
func_213210_aR,getFrameTimer,0,
func_213211_a,save,2,
func_213221_d_,getServerProperties,2,
func_213226_a,updateWindowSize,0,
func_213228_a,setGameFocused,0,
func_213229_ar,getMinecraftGame,0,
func_213231_b,unloadWorld,0,
func_213237_g,reloadResources,0,
func_213239_aq,getProfiler,0,
func_213241_c,updateScreenTick,0,
func_213243_aC,getFramerateLimit,0,
func_213245_w,scheduleResourcesRefresh,0,
func_213248_ap,getPotionSpriteUploader,0,Gets the sprite uploader used for potions.
func_213250_au,getLoadingGui,0,
func_213253_a,getSearchTree,0,
func_213254_o,unloadWorld,0,
func_213256_aB,checkMissingData,0,
func_213257_b,updateWorldRenderer,0,
func_213263_ao,getPaintingSpriteUploader,0,Gets the sprite uploader used for paintings.
func_213268_a,setLoadingGui,0,
func_213269_at,getSplashes,0,
func_213281_b,writeAdditional,2,
func_213282_i,pushOutOfBlocks,2,
func_213283_Z,getPose,2,
func_213284_aV,updatePortal,2,
func_213286_i,getUpVector,2,
func_213290_a,areEyesInFluid,2,
func_213292_aB,setInLava,2,
func_213293_j,setMotion,2,
func_213295_a,setMotionMultiplier,2,
func_213296_b,horizontalMag,2,
func_213297_N,createSpawnPacket,2,
func_213298_c,isPoseClear,2,
func_213299_a,getAbsoluteMotion,2,
func_213300_bk,isVisuallySwimming,0,
func_213301_b,setPose,2,
func_213302_cg,getHeight,2,
func_213303_ch,getPositionVec,2,
func_213304_a,calculatePistonDeltas,2,
func_213305_a,getSize,2,
func_213306_e,getAllowedMovement,2,"Given a motion vector, return an updated vector that takes into account restrictions such as collisions (from all directions) and step-up from stepHeight"
func_213307_e,getEyeHeight,0,
func_213308_a,handlePistonMovement,2,
func_213309_a,moveRelative,2,
func_213311_cf,getWidth,2,
func_213312_b,setPacketCoordinates,2,
func_213313_a,getAllowedMovement,2,
func_213314_bj,isActualySwimming,2,
func_213315_a,move,2,
func_213316_a,getEyeHeight,2,
func_213317_d,setMotion,2,
func_213319_R,detach,2,
func_213320_d,calculateUpVector,2,
func_213321_d,getBoundingBox,2,
func_213322_ci,getMotion,2,
func_213323_x_,recalculateSize,2,
func_213324_a,pick,2,
func_213332_m,setIdleTime,2,
func_213333_a,dropSpecialItems,2,
func_213334_d,sendBreakAnimation,2,
func_213335_r,getRelevantMoveFactor,2,
func_213336_c,canAttack,2,
func_213337_cE,dropInventory,2,
func_213339_cH,getBlockState,2,
func_213340_A,getVisibilityMultiplier,2,
func_213342_e,startSleeping,2,
func_213343_cS,getArmorCoverPercentage,2,
func_213344_a,canAttack,2,
func_213345_d,spawnDrops,2,
func_213346_cF,getLootTableResourceLocation,2,
func_213348_b,getStandingEyeHeight,2,
func_213349_a,applyFoodEffects,2,
func_213350_d,equipmentSlotToEntityState,2,
func_213351_c,getDrinkSound,2,
func_213352_e,travel,2,
func_213353_d,getEatSound,2,
func_213354_a,dropLoot,2,
func_213355_cm,getRenderScale,2,
func_213356_f,findAmmo,2,
func_213357_a,onFoodEaten,2,
func_213358_a,canAttack,2,
func_213359_p,isInValidBed,2,
func_213361_c,sendBreakAnimation,2,
func_213362_f,handleOnClimbable,2,
func_213363_a,getLootContextBuilder,2,
func_213364_a,createBrain,2,
func_213365_e,canPickUpItem,2,
func_213366_dy,wakeUp,2,
func_213369_d,setBedPosition,2,
func_213370_a,setSleepingPosition,2,Sets entity position to a supplied BlockPos plus a little offset
func_213371_e,constructKnockBackVector,2,
func_213372_dw,clearBedPosition,2,
func_213373_a,attemptTeleport,2,
func_213374_dv,getBedPosition,2,
func_213375_cj,getBrain,2,
func_213376_dz,getBedDirection,0,gets the Direction for the camera if this entity is sleeping
func_213380_a,canSpawn,2,
func_213381_d,setVehicleEntityId,0,
func_213382_a,isHolding,2,
func_213383_dH,isWithinHomeDistanceCurrentPosition,2,
func_213384_dI,getHomePosition,2,
func_213385_F,updateMovementGoalFlags,2,"Sets MOVE, JUMP, LOOK Goal.Flags depending if entity is riding or been controlled"
func_213386_a,onInitialSpawn,2,
func_213387_K,sendDebugPackets,2,
func_213389_a,isWithinHomeDistanceFromPosition,2,
func_213390_a,setHomePosAndDistance,2,
func_213391_dJ,getMaximumHomeDistance,2,
func_213392_I,preventDespawn,2,
func_213394_dL,detachHome,2,
func_213395_q,setAggroed,2,
func_213396_dB,getFaceRotSpeed,2,
func_213397_c,canDespawn,2,
func_213398_dR,isAggressive,2,
func_213404_dT,getDragonParts,2,
func_213406_a,onChildSpawnFromEgg,2,
func_213413_ef,getCatType,2,
func_213414_ei,getCollarColor,2,
func_213417_a,setCollarColor,2,
func_213422_r,setCatType,2,
func_213423_ee,getCatTypeName,2,
func_213443_j,getStewEffect,2,
func_213444_dV,getMooshroomType,2,
func_213446_a,setMooshroomType,2,
func_213451_t,setCrouching,2,
func_213453_ef,isCrouching,0,
func_213455_dW,isSitting,2,
func_213464_j,canEatItem,2,
func_213465_b,addTrustedUUID,2,
func_213466_r,setSitting,2,
func_213468_c,isTrustedUUID,2,
func_213471_dV,getVariantType,2,
func_213472_dX,isStuck,2,
func_213473_el,isFoxAggroed,2,
func_213474_a,setVariantType,2,
func_213479_ek,getTrustedUUIDs,2,
func_213482_w,setFoxAggroed,2,
func_213485_x,setSleeping,2,
func_213486_l,spawnItem,2,
func_213492_v,setStuck,2,
func_213495_k,spitOutItem,2,
func_213501_ej,setAttackGoals,2,
func_213505_d,setFoxFlag,2,
func_213507_r,getFoxFlag,2,
func_213528_r,setTrusting,2,
func_213530_dX,isTrusting,2,
func_213536_eg,getHiddenGene,2,
func_213537_eq,canPerformAction,2,
func_213541_b,setHiddenGene,2,
func_213544_dV,getUnhappyCounter,2,
func_213545_a,getGenesForChildFromParents,2,
func_213547_u,getPandaFlag,2,
func_213548_j,isBreedingItemOrCake,2,
func_213549_ef,getMainGene,2,
func_213554_ep,setAttributes,2,
func_213557_el,isPlayful,2,
func_213559_es,getEatCounter,2,
func_213562_s,setSneezeCounter,2,
