searge,name,side,desc,class
field_218997_J,opPermissionLevel,2,,net/minecraft/server/dedicated/ServerProperties
field_218998_K,maxTickTime,2,,net/minecraft/server/dedicated/ServerProperties
field_218999_L,viewDistance,2,,net/minecraft/server/dedicated/ServerProperties
field_219000_M,maxPlayers,2,,net/minecraft/server/dedicated/ServerProperties
field_219001_N,networkCompressionThreshold,2,,net/minecraft/server/dedicated/ServerProperties
field_219002_O,broadcastRconToOps,2,,net/minecraft/server/dedicated/ServerProperties
field_219003_P,broadcastConsoleToOps,2,,net/minecraft/server/dedicated/ServerProperties
field_219004_Q,maxWorldSize,2,,net/minecraft/server/dedicated/ServerProperties
field_219005_R,playerIdleTimeout,2,,net/minecraft/server/dedicated/ServerProperties
field_219006_S,whiteList,2,,net/minecraft/server/dedicated/ServerProperties
field_219007_a,onlineMode,2,,net/minecraft/server/dedicated/ServerProperties
field_219008_b,preventProxyConnections,2,,net/minecraft/server/dedicated/ServerProperties
field_219009_c,serverIp,2,,net/minecraft/server/dedicated/ServerProperties
field_219010_d,spawnAnimals,2,,net/minecraft/server/dedicated/ServerProperties
field_219011_e,spawnNpcs,2,,net/minecraft/server/dedicated/ServerProperties
field_219012_f,pvp,2,,net/minecraft/server/dedicated/ServerProperties
field_219013_g,allowFlight,2,,net/minecraft/server/dedicated/ServerProperties
field_219014_h,resourcePack,2,,net/minecraft/server/dedicated/ServerProperties
field_219015_i,motd,2,,net/minecraft/server/dedicated/ServerProperties
field_219016_j,forceGameMode,2,,net/minecraft/server/dedicated/ServerProperties
field_219017_k,enforceWhitelist,2,,net/minecraft/server/dedicated/ServerProperties
field_219019_m,difficulty,2,,net/minecraft/server/dedicated/ServerProperties
field_219020_n,gamemode,2,,net/minecraft/server/dedicated/ServerProperties
field_219021_o,levelName,2,,net/minecraft/server/dedicated/ServerProperties
field_219025_s,serverPort,2,,net/minecraft/server/dedicated/ServerProperties
field_219026_t,maxBuildHeight,2,,net/minecraft/server/dedicated/ServerProperties
field_219027_u,announcePlayerAchievements,2,,net/minecraft/server/dedicated/ServerProperties
field_219028_v,enableQuery,2,,net/minecraft/server/dedicated/ServerProperties
field_219029_w,queryPort,2,,net/minecraft/server/dedicated/ServerProperties
field_219030_x,enableRcon,2,,net/minecraft/server/dedicated/ServerProperties
field_219031_y,rconPort,2,,net/minecraft/server/dedicated/ServerProperties
field_219032_z,rconPassword,2,,net/minecraft/server/dedicated/ServerProperties
field_219036_a,source,2,,net/minecraft/server/ServerPropertiesProvider
field_219037_b,properties,2,,net/minecraft/server/ServerPropertiesProvider
field_219040_b,key,2,,net/minecraft/server/dedicated/PropertyManager$Property
field_219041_c,value,2,,net/minecraft/server/dedicated/PropertyManager$Property
field_219042_d,serializer,2,,net/minecraft/server/dedicated/PropertyManager$Property
field_219051_e,finalizers,2,,net/minecraft/server/gui/MinecraftServerGui
field_219052_f,isClosing,2,,net/minecraft/server/gui/MinecraftServerGui
field_219054_f,timer,2,,net/minecraft/server/gui/StatsComponent
field_219055_b,UNLOADED,2,,net/minecraft/world/server/ChunkHolder$IChunkLoadingError
field_219093_a,LOGGER,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueueSorter
field_219094_b,queues,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueueSorter
field_219095_c,sleeping,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueueSorter
field_219096_d,mailbox,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueueSorter
field_219101_a,folder,2,,net/minecraft/world/chunk/storage/RegionFileCache
field_219102_c,regionCache,2,,net/minecraft/world/chunk/storage/RegionFileCache
field_219120_a,LOGGER,2,,net/minecraft/world/chunk/storage/RegionSectionCache
field_219121_b,storage,2,,net/minecraft/world/chunk/storage/RegionSectionCache
field_219122_d,dirty,2,,net/minecraft/world/chunk/storage/RegionSectionCache
field_219124_f,factory,2,,net/minecraft/world/chunk/storage/RegionSectionCache
field_219125_g,fixerUpper,2,,net/minecraft/world/chunk/storage/RegionSectionCache
field_219126_h,type,2,,net/minecraft/world/chunk/storage/RegionSectionCache
field_219164_a,distanceTracker,2,,net/minecraft/village/PointOfInterestManager
field_219167_a,legacyStructureHandler,2,,net/minecraft/world/chunk/storage/ChunkLoader
field_219168_b,fixerUpper,2,,net/minecraft/world/chunk/storage/ChunkLoader
field_219247_A,viewDistance,2,,net/minecraft/world/server/ChunkManager
field_219249_a,MAX_CHUNK_DISTANCE,2,,net/minecraft/world/server/ChunkManager
field_219250_d,LOGGER,2,,net/minecraft/world/server/ChunkManager
field_219251_e,updatingChunkMap,2,Chunks in memory. This should only ever be manipulated by the main thread.,net/minecraft/world/server/ChunkManager
field_219252_f,visibleChunkMap,2,"Same as {@link #loadedChunks}, but immutable for access from other threads. <em>This should never be mutated.</em>",net/minecraft/world/server/ChunkManager
field_219253_g,pendingUnloads,2,,net/minecraft/world/server/ChunkManager
field_219254_h,entitiesInLevel,2,Chunk positions in this set have fully loaded and their TE's and entities are accessible from the world,net/minecraft/world/server/ChunkManager
field_219255_i,level,2,,net/minecraft/world/server/ChunkManager
field_219256_j,lightEngine,2,,net/minecraft/world/server/ChunkManager
field_219257_k,mainThreadExecutor,2,,net/minecraft/world/server/ChunkManager
field_219258_l,generator,2,,net/minecraft/world/server/ChunkManager
field_219259_m,overworldDataStorage,2,,net/minecraft/world/server/ChunkManager
field_219260_n,poiManager,2,,net/minecraft/world/server/ChunkManager
field_219261_o,toDrop,2,"Chunks that have been requested to be unloaded, but haven't been unloaded yet.",net/minecraft/world/server/ChunkManager
field_219262_p,modified,2,True if changes have been made to {@link #loadedChunks} and thus a new copy of the collection has to be made into {@link #immutableLoadedChunks}.,net/minecraft/world/server/ChunkManager
field_219263_q,queueSorter,2,,net/minecraft/world/server/ChunkManager
field_219264_r,worldgenMailbox,2,,net/minecraft/world/server/ChunkManager
field_219265_s,mainThreadMailbox,2,,net/minecraft/world/server/ChunkManager
field_219266_t,progressListener,2,,net/minecraft/world/server/ChunkManager
field_219267_u,distanceManager,2,,net/minecraft/world/server/ChunkManager
field_219268_v,tickingGenerated,2,,net/minecraft/world/server/ChunkManager
field_219269_w,structureManager,2,,net/minecraft/world/server/ChunkManager
field_219270_x,storageFolder,2,,net/minecraft/world/server/ChunkManager
field_219271_y,playerMap,2,,net/minecraft/world/server/ChunkManager
field_219272_z,entityMap,2,,net/minecraft/world/server/ChunkManager
field_219306_a,UNLOADED_CHUNK,2,,net/minecraft/world/server/ChunkHolder
field_219307_b,UNLOADED_CHUNK_FUTURE,2,,net/minecraft/world/server/ChunkHolder
field_219308_c,UNLOADED_LEVEL_CHUNK,2,,net/minecraft/world/server/ChunkHolder
field_219309_d,UNLOADED_LEVEL_CHUNK_FUTURE,2,,net/minecraft/world/server/ChunkHolder
field_219310_e,CHUNK_STATUSES,2,,net/minecraft/world/server/ChunkHolder
field_219311_f,FULL_CHUNK_STATUSES,2,,net/minecraft/world/server/ChunkHolder
field_219312_g,futures,2,,net/minecraft/world/server/ChunkHolder
field_219313_h,tickingChunkFuture,2,"A future that returns the chunk if it is a ticking chunk, {@link net.minecraft.world.server.ChunkHolder.IChunkLoadingError#UNLOADED} otherwise.",net/minecraft/world/server/ChunkHolder
field_219314_i,entityTickingChunkFuture,2,"A future that returns the chunk if it is an entity ticking chunk, {@link net.minecraft.world.server.ChunkHolder.IChunkLoadingError#UNLOADED} otherwise.",net/minecraft/world/server/ChunkHolder
field_219315_j,chunkToSave,2,,net/minecraft/world/server/ChunkHolder
field_219316_k,oldTicketLevel,2,,net/minecraft/world/server/ChunkHolder
field_219317_l,ticketLevel,2,,net/minecraft/world/server/ChunkHolder
field_219318_m,queueLevel,2,,net/minecraft/world/server/ChunkHolder
field_219319_n,pos,2,,net/minecraft/world/server/ChunkHolder
field_219324_s,blockChangedLightSectionFilter,2,,net/minecraft/world/server/ChunkHolder
field_219325_t,skyChangedLightSectionFilter,2,,net/minecraft/world/server/ChunkHolder
field_219326_u,lightEngine,2,,net/minecraft/world/server/ChunkHolder
field_219327_v,onLevelChange,2,,net/minecraft/world/server/ChunkHolder
field_219328_w,playerProvider,2,,net/minecraft/world/server/ChunkHolder
field_219329_x,wasAccessibleSinceLastSave,2,,net/minecraft/world/server/ChunkHolder
field_219373_a,LOGGER,2,,net/minecraft/world/server/TicketManager
field_219374_b,PLAYER_TICKET_LEVEL,2,,net/minecraft/world/server/TicketManager
field_219375_c,playersPerChunk,2,,net/minecraft/world/server/TicketManager
field_219377_e,tickets,2,,net/minecraft/world/server/TicketManager
field_219378_f,ticketTracker,2,,net/minecraft/world/server/TicketManager
field_219381_i,naturalSpawnChunkCounter,2,,net/minecraft/world/server/TicketManager
field_219382_j,playerTicketManager,2,,net/minecraft/world/server/TicketManager
field_219383_k,chunksToUpdateFutures,2,,net/minecraft/world/server/TicketManager
field_219384_l,ticketThrottler,2,,net/minecraft/world/server/TicketManager
field_219385_m,ticketThrottlerInput,2,,net/minecraft/world/server/TicketManager
field_219386_n,ticketThrottlerReleaser,2,,net/minecraft/world/server/TicketManager
field_219387_o,ticketsToRelease,2,,net/minecraft/world/server/TicketManager
field_219388_p,mainThreadExecutor,2,,net/minecraft/world/server/TicketManager
field_219389_q,ticketTickCounter,2,,net/minecraft/world/server/TicketManager
field_219402_b,serverEntity,2,,net/minecraft/world/server/ChunkManager$EntityTracker
field_219403_c,entity,2,,net/minecraft/world/server/ChunkManager$EntityTracker
field_219404_d,range,2,,net/minecraft/world/server/ChunkManager$EntityTracker
field_219405_e,lastSectionPos,2,,net/minecraft/world/server/ChunkManager$EntityTracker
field_219406_f,seenBy,2,,net/minecraft/world/server/ChunkManager$EntityTracker
field_219419_a,PRIORITY_LEVEL_COUNT,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueue
field_219420_b,taskQueue,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueue
field_219421_c,firstQueue,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueue
field_219422_d,name,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueue
field_219423_e,acquired,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueue
field_219424_f,maxTasks,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueue
field_219428_a,task,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueueSorter$FunctionEntry
field_219429_b,pos,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueueSorter$FunctionEntry
field_219430_c,level,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueueSorter$FunctionEntry
field_219434_a,task,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueueSorter$RunnableEntry
field_219435_b,pos,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueueSorter$RunnableEntry
field_219436_c,clearQueue,2,,net/minecraft/world/chunk/ChunkTaskPriorityQueueSorter$RunnableEntry
field_219439_a,x,2,,net/minecraft/util/math/ColumnPos
field_219440_b,z,2,,net/minecraft/util/math/ColumnPos
field_219449_a,players,2,,net/minecraft/world/chunk/PlayerGenerationTracker
field_219459_a,LOGGER,2,,net/minecraft/world/TrackedEntity
field_219460_b,level,2,,net/minecraft/world/TrackedEntity
field_219461_c,entity,2,,net/minecraft/world/TrackedEntity
field_219462_d,updateInterval,2,,net/minecraft/world/TrackedEntity
field_219463_e,trackDelta,2,,net/minecraft/world/TrackedEntity
field_219464_f,broadcast,2,,net/minecraft/world/TrackedEntity
field_219465_g,xp,2,,net/minecraft/world/TrackedEntity
field_219466_h,yp,2,,net/minecraft/world/TrackedEntity
field_219467_i,zp,2,,net/minecraft/world/TrackedEntity
field_219468_j,yRotp,2,,net/minecraft/world/TrackedEntity
field_219469_k,xRotp,2,,net/minecraft/world/TrackedEntity
field_219470_l,yHeadRotp,2,,net/minecraft/world/TrackedEntity
field_219471_m,ap,2,,net/minecraft/world/TrackedEntity
field_219472_n,tickCount,2,,net/minecraft/world/TrackedEntity
field_219473_o,teleportDelay,2,,net/minecraft/world/TrackedEntity
field_219474_p,lastPassengers,2,,net/minecraft/world/TrackedEntity
field_219475_q,wasRiding,2,,net/minecraft/world/TrackedEntity
field_219476_r,wasOnGround,2,,net/minecraft/world/TrackedEntity
field_219480_a,type,2,,net/minecraft/world/server/Ticket
field_219481_b,ticketLevel,2,,net/minecraft/world/server/Ticket
field_219482_c,key,2,,net/minecraft/world/server/Ticket
field_219483_d,createdTick,2,,net/minecraft/world/server/Ticket
field_219488_a,START,2,,net/minecraft/world/server/TicketType
field_219489_b,DRAGON,2,,net/minecraft/world/server/TicketType
field_219490_c,PLAYER,2,,net/minecraft/world/server/TicketType
field_219491_d,FORCED,2,,net/minecraft/world/server/TicketType
field_219492_e,LIGHT,2,,net/minecraft/world/server/TicketType
field_219493_f,PORTAL,2,,net/minecraft/world/server/TicketType
field_219494_g,UNKNOWN,2,,net/minecraft/world/server/TicketType
field_219495_h,name,2,,net/minecraft/world/server/TicketType
field_219496_i,comparator,2,,net/minecraft/world/server/TicketType
field_219500_a,ticks,2,,net/minecraft/world/SerializableTickList
field_219501_b,toId,2,,net/minecraft/world/SerializableTickList
field_219512_a,LOGGER,2,,net/minecraft/world/chunk/listener/LoggingChunkStatusListener
field_219513_b,maxCount,2,,net/minecraft/world/chunk/listener/LoggingChunkStatusListener
field_219514_c,count,2,,net/minecraft/world/chunk/listener/LoggingChunkStatusListener
field_219515_d,startTime,2,,net/minecraft/world/chunk/listener/LoggingChunkStatusListener
field_219516_e,nextTickTime,2,,net/minecraft/world/chunk/listener/LoggingChunkStatusListener
field_219519_a,delegate,2,,net/minecraft/world/chunk/listener/ChainedChunkStatusListener
field_219520_b,mailbox,2,,net/minecraft/world/chunk/listener/ChainedChunkStatusListener
field_219526_a,delegate,2,,net/minecraft/world/chunk/listener/TrackingChunkStatusListener
field_219527_b,statuses,2,,net/minecraft/world/chunk/listener/TrackingChunkStatusListener
field_219528_c,spawnPos,2,,net/minecraft/world/chunk/listener/TrackingChunkStatusListener
field_219529_d,fullDiameter,2,,net/minecraft/world/chunk/listener/TrackingChunkStatusListener
field_219530_e,radius,2,,net/minecraft/world/chunk/listener/TrackingChunkStatusListener
field_219531_f,diameter,2,,net/minecraft/world/chunk/listener/TrackingChunkStatusListener
field_219532_g,started,2,,net/minecraft/world/chunk/listener/TrackingChunkStatusListener
field_219539_d,recentlyRegistered,2,,net/minecraft/resources/SimpleReloadableResourceManager
field_219547_a,name,2,,net/minecraft/resources/DebugAsyncReloader$DataPoint
field_219548_b,preparationResult,2,,net/minecraft/resources/DebugAsyncReloader$DataPoint
field_219549_c,reloadResult,2,,net/minecraft/resources/DebugAsyncReloader$DataPoint
field_219550_d,preparationNanos,2,,net/minecraft/resources/DebugAsyncReloader$DataPoint
field_219551_e,reloadNanos,2,,net/minecraft/resources/DebugAsyncReloader$DataPoint
field_219565_a,resourceManager,2,,net/minecraft/resources/AsyncReloader
field_219566_b,allPreparations,2,,net/minecraft/resources/AsyncReloader
field_219567_c,allDone,2,,net/minecraft/resources/AsyncReloader
field_219568_d,preparingListeners,2,,net/minecraft/resources/AsyncReloader
field_219569_e,listenerCount,2,,net/minecraft/resources/AsyncReloader
field_219570_f,startedReloads,2,,net/minecraft/resources/AsyncReloader
field_219571_g,finishedReloads,2,,net/minecraft/resources/AsyncReloader
field_219572_h,startedTaskCounter,2,,net/minecraft/resources/AsyncReloader
field_219573_i,doneTaskCounter,2,,net/minecraft/resources/AsyncReloader
field_219583_d,LOGGER,2,,net/minecraft/resources/DebugAsyncReloader
field_219584_e,total,2,,net/minecraft/resources/DebugAsyncReloader
field_219590_a,worldBorder,2,,net/minecraft/world/border/IBorderListener$Impl
field_219593_F,BAMBOO_BREAK,2,,net/minecraft/util/SoundEvents
field_219594_G,BAMBOO_FALL,2,,net/minecraft/util/SoundEvents
field_219595_H,BAMBOO_HIT,2,,net/minecraft/util/SoundEvents
field_219596_I,BAMBOO_PLACE,2,,net/minecraft/util/SoundEvents
field_219597_J,BAMBOO_STEP,2,,net/minecraft/util/SoundEvents
field_219598_K,BAMBOO_SAPLING_BREAK,2,,net/minecraft/util/SoundEvents
field_219599_L,BAMBOO_SAPLING_HIT,2,,net/minecraft/util/SoundEvents
field_219600_M,BAMBOO_SAPLING_PLACE,2,,net/minecraft/util/SoundEvents
field_219601_N,BARREL_CLOSE,2,,net/minecraft/util/SoundEvents
field_219602_O,BARREL_OPEN,2,,net/minecraft/util/SoundEvents
field_219603_Y,BELL_BLOCK,2,,net/minecraft/util/SoundEvents
field_219604_Z,BELL_RESONATE,2,,net/minecraft/util/SoundEvents
field_219605_aC,CAMPFIRE_CRACKLE,2,,net/minecraft/util/SoundEvents
field_219606_aE,CAT_STRAY_AMBIENT,2,,net/minecraft/util/SoundEvents
field_219607_aG,CAT_EAT,2,,net/minecraft/util/SoundEvents
field_219608_aI,CAT_BEG_FOR_FOOD,2,,net/minecraft/util/SoundEvents
field_219609_bA,CROSSBOW_HIT,2,,net/minecraft/util/SoundEvents
field_219610_bB,CROSSBOW_LOADING_END,2,,net/minecraft/util/SoundEvents
field_219611_bC,CROSSBOW_LOADING_MIDDLE,2,,net/minecraft/util/SoundEvents
field_219612_bD,CROSSBOW_LOADING_START,2,,net/minecraft/util/SoundEvents
field_219613_bE,CROSSBOW_QUICK_CHARGE_1,2,,net/minecraft/util/SoundEvents
field_219614_bF,CROSSBOW_QUICK_CHARGE_2,2,,net/minecraft/util/SoundEvents
field_219615_bG,CROSSBOW_QUICK_CHARGE_3,2,,net/minecraft/util/SoundEvents
field_219616_bH,CROSSBOW_SHOOT,2,,net/minecraft/util/SoundEvents
field_219617_ah,BOOK_PAGE_TURN,2,,net/minecraft/util/SoundEvents
field_219618_ai,BOOK_PUT,2,,net/minecraft/util/SoundEvents
field_219619_am,BLASTFURNACE_FIRE_CRACKLE,2,,net/minecraft/util/SoundEvents
field_219620_bh,COMPOSTER_EMPTY,2,,net/minecraft/util/SoundEvents
field_219621_bi,COMPOSTER_FILL,2,,net/minecraft/util/SoundEvents
field_219622_bj,COMPOSTER_FILL_SUCCESS,2,,net/minecraft/util/SoundEvents
